Kalimat,Tipe
"Pengalaman belajar saya yaitu saya lebih suka saat belajar ketika ada praktek secara langsung atau dari video, dan saya ketika dalam posisi ini lebih mengerti bagaimana cara melakukan ini ataupun itu dll. Langkah-langkah yang saya lakukan untuk mencapai pemahaman materi tersebut yang pertama melakukan visual di pikiran kedua mencoba ketiga selesai. Alasan saya memilih metode tersebut karena saya dulu masih kecil selalu bermain lego dan metode itu terbawa sampai sekarang. Media yang paling sering saya pakai adalah alat-alat elektronik seperti PC dan hp dan lain-lain.",Kinesthetic
"Pengalaman belajar yang berkesan pada saya adalah saat saya belajar melalui praktik, diskusi, atau eksplorasi memperluas wawasan dan keterampilan. Cara saya memahami materi dilakukan dengan membaca, mencatat, berdiskusi, dan mengulang. Strategi belajar meliputi perencanaan, pembagian materi, dan penggunaan teknik seperti kuis. Media yang sering saya pakai adalah buku, video, dan aplikasi edukasi mempermudah belajar dengan cara yang menarik.",Read/Write
"Pembelajaran yang paling berkesan dari saya yaitu ketika saya mendapat ilmu yang baru dan saya langsung mengerti apa yang disampaikan oleh guru baik mata pelajaran produktif maupun nonproduktif.

Cara saya untuk memahami materi yaitu dengan membaca kembali atau mencari informasi yang terkait pembelajaran tersebut, jika saya masih tidak mengerti saya akan bertanya kepada guru yang menyampaikan pelajaran tersebut.

Strategi yang saya gunakan untuk memahami materi yaitu dengan cara mencoba langsung apa yang sudah diterangkan oleh guru. Dengan mencoba langsung saya akan lebih mudah memahami apa yang disampaikan karena jika mencoba langsung saya tahu di bagian mana saya tidak paham atau tidak mengerti tentang apa yang disampaikan.

Media yang sering saya gunakan untuk belajar yaitu media buku dan media visual. Media buku menurut saya lebih efektif untuk belajar karena di buku hanya ada materi dan harus dibaca supaya paham. Media visual juga menurut saya efektif untuk belajar karena di media visual terdapat tutorial pengerjaan dan itu menurut saya sangat memudahkan dalam belajar.",Read/Write
"Pengalaman yang paling berkesan yaitu, saya bisa mengerjakan tugas matematika tanpa mencontek atau dapat bantuan dari teman. Saya merasa bangga karena saya tidak mengerti apa-apa tentang matematika.

Saya mengumpulkan niat terlebih dahulu, karena saya termasuk orang yang malas untuk memahami lagi tentang materi-materi yang tidak saya pahami yang disampaikan bapak ibu guru.

Saya menggunakan metode bertanya kepada teman, karena penjelasan dari bapak ibu guru kadang tidak masuk kedalam otak saya. Dan saya lebih suka berinteraksi langsung, karena itu membuat saya lebih paham dalam memahami materi apapun.

Media yang paling sering saya gunakan adalah media internet, karena saya suka menjelajah tentang dunia internet.",Kinesthetic
"Pengalaman belajar saya yang paling berkesan adalah saat saya belajar mengaji. Waktu itu saya diajak oleh ustadz saya di TPQ untuk mengaji setiap ba'da magrib. Awalnya sangat susah untuk mengerti berbagai hukum bacaan tajwid, namun lama kelamaan saya bisa dengan lancar untuk mengaji dan sedikit bisa berbagi ilmu dengan teman saya.

Untuk mempermudah saya untuk memahami berbagai materi tersebut, setelah mengaji sesampainya di rumah saya mengulangi materi materi tadi. Jika saya merasa masih kurang paham, saya bisa melihat video-video YouTube ataupun kembali bertanya kepada ustadz saya ataupun kepada teman teman mengaji saya.

Saya memilih metode membaca, mendengarkan serta langsung mempraktikkan karena dengan metode tersebut saya merasa lebih mudah untuk memahami segala sesuatu yang sekiranya susah atau rumit untuk dipahami.

Media yang biasanya saya gunakan adalah video tutorial atau sebuah tulisan karena dengan media tersebut saya bisa dengan cepat menyerap materi. Misalnya dengan video tutorial saya bisa mengetahui dimana posisi lidah yang benar ketika mengucapkan huruf Hijaiyah.",Auditory
"Pengalaman belajar saya sering berbeda-beda, kadang tertulis dan kadang di komputer. Namun, cara belajar saya lebih enak pakai komputer karena lebih enak dan lebih ke mudah untuk mengetik di bandingkan menulis karena saya merasakan bahwa lebih enak dan tidak pegal tangan untuk menulis.

Cara memahami materi saya lebih enak di jelaskan dan di praktekkan. Contoh nya ""seorang guru mengajarkan sebuah materi dan memberi contoh soal yang sedang guru itu jelas kan"", dan juga dengan cara membaca sedikit membantu untuk memahami materi tersebut.

Metode yang saya gunakan untuk memahami materi, yaitu mendengarkan. Dengan menggunakan metode tersebut, saya lebih paham akan materi yang di sampaikan oleh para guru pengampu dan lebih cepat untuk memahami suatu materi dalam bentuk penjelasan.

Media yang saya sering saya gunakan saat belajar adalah video pembelajaran karena dengan menggunakan video pembelajaran cara memahami nya lebih rinci dan langsung mengarah ke inti materi yang disampaikan.",Auditory
"Sewaktu SMP, saya suka menonton video membuat web dan saya mencobanya. Ketika berhasil, saya membagikan itu ke teman saya. Saya memahami materi dengan menonton video karena video dapat memberikan penjelasan yang lebih jelas dan mudah dipahami melalui kombinasi visual dan audio. Saya menggunakan teknik visual  Dengan melihat contoh nyata atau animasi. Saya dapat lebih mudah membayangkan dan mengaitkan konsep-konsep yang sedang dipelajari. Selain itu, video memungkinkan saya untuk mengulang materi yang sulit dipahami, sehingga saya dapat belajar dengan kecepatan yang sesuai dengan pemahaman saya. Media yang paling saya sukai adalah Video Pembelajaran. Alasannya, karena video dapat menggabungkan elemen visual dan audio, yang membuat pemahaman lebih mudah dan efektif. Video memungkinkan saya untuk melihat langsung tentang topik yang dipelajari, sehingga konsep-konsep yang sulit menjadi lebih jelas.",Visual
Pengalaman belajar yang berkesan bagi saya adalah ketika dulu saya belum bisa untuk melakukan koding. Kemudian terdapat tutorial modul dari guru dan pada akhirnya saya sudah bisa sedikit sedikit. Cara saya untuk memahami materi adalah dengan terus mengikuti modul dan terus untuk belajar sendiri agar terbiasa. Metode belajar yang saya gunakan adalah visual dan kinestetik karena saya sering menggunakan metode tersebut. Media yang sering saya gunakan untuk belajar adalah internet. Alasannya karena zaman sekarang sering menggunakan media internet dan mudah diakses.,Visual
"Pengalaman belajar yang paling berkesan menurut saya adalah pada saat saya kelas 5 SD. Di situ saya mengikuti les yang di miliki oleh wali kelas. Beberapa bulan mengikuti les di wali kelas tersebut, saya memiliki perkembangan yang begitu signifikan. Di situ saya mulai mudah untuk memahami materi yang di ajarkan.

Cara saya untuk memahami materi yang saya pelajari adalah dengan cara membaca dan mencermati secara berulang kali hingga saya memahami materi tersebut.

Strategi yang saya gunakan untuk memahami materi yaitu dengan mengumpulkan niat terlebih dahulu kemudian fokus dengan 1 materi itu. Hal ini dikarenakan jika saya tidak niat dan fokus saya tidak akan memahami materi tersebut.

Media yang saya sukai saat belajar adalah media video, karena jika saya melihat melalui video saya akan lebih mengerti materi tersebut karena ada gambaran mengenai materi tersebut.",Read/Write
"Pengalaman belajar yang berkesan menurut saya adalah ketika saya belajar membuat game. Saat itu saya mulai tertarik dan ingin belajar lebih dalam. Kemudian, cara saya untuk memahami materi adalah dengan cara menulis atau merangkum materi yang saya baca. Strategi belajar yang saya pakai, yaitu dengan gaya belajar visual, karena lebih mudah menangkap penjelasan dengan penglihatan. Selain itu, media belajar yang saya pakai adalah buku.",Read/Write
"Pengalaman belajar saya, entah itu di rumah atau disekolah itu ya..... bisa dikatakan 50/50. Sebenarnya kalau saya ingin menjelaskannya itu agak kompleks, tapi intinya, saya rentan pada teralih perhatian dengan hal lain. Ya kalau saya bisa jujur... kelebihannya menonton YouTube dan Discord. Tapi lainnya itu, saya lebih nyaman belajar sambil mendengarkan musik (kelebihan lagu OST game), atau sambil multitask dengan kegiatan lainnya, seperti mengkoding level proyek saya. Yea... bukan cara belajar yang bagus, tapi..... saya terima saja.

Untuk cara saya memahami materi, saya hanya... yea.... kalau materi sekolah atau apa, kurang lebihnya saya berpikir secara... logika, jika itu kata yang tepat? Saya lebih cenderung memahami materi secara internal, dan memahaminya dengan terapan atau ide konsep yang muncul di kepala saya. Mungkin itu akurat atau tidak, tapi selama saya bisa walaupun kemampuan pengetahuan saya rendah, yang penting saya bisa dengan langkah yang saya bisa.

Untuk strategi belajar, ya... saya sebenarnya tidak yakin teknik yang saya gunakan itu yang mana. tetapi... kalau dari paragraf sebelumnya... mungkin sudah jelas...? Yea, kelebihan acak strategi apa yang saya gunakan, karena... ya... tidak yakin yang mana untuk digunakan.

Untuk media, kelebihan saya suka yea... sebenarnya dalam benarnya dalam bentuk essay. Saya suka menulis essay agar apa yang saya jelaskan atau pelajari dapat dimengerti secara lebih detail. Yea.... sebagian besar menurut saya rumit bagi orang lain, teehee... Saya juga suka doodling sesuatu sesuai materi atau penjelasan, dan sedikit-sedikit dengan diagram, tetapi jarang dengan itu. Saya memilih media seperti ini agar saya dan lainnya dapat mudah memahaminya secara transparan mungkin dan... juga lebih menarik. Oke yang bagian menarik tadi sebenarnya kurang lebih setengah benar. Saya hanya pilih preferensi ini terutama karena saya langsung ingin melakukannya secara otomatis.",Read/Write
"Pengalaman belajar yang paling berkesan bagi saya terjadi saat saya pertama kali mempelajari bahasa pemrograman. Sebagai seseorang yang tidak memiliki latar belakang di bidang komputer, mempelajari pemrograman terasa sangat menantang dan memicu banyak rasa frustasi. Saya pertama kali belajar pemograman ketika masuk SMK ini.

Untuk memahami materi pemrograman, saya mempelajari dasar-dasar bahasa pemrograman yang ingin di kuasai seperti tipe data, variabel, operator, dan struktur kontrol. Kemudian saya meluangkan waktu untuk mengerjakan masalah pemrograman, agar kemampuan terus berkembang.

Strategi saya dalam belajar adalah dengan memilih bahasa pemrograman yang lebih mudah dipahami dan digunakan sebagai titik awal. Kemudian, kita bisa fokus pada elemen dasar seperti variabel, tipe data, struktur kontrol (if-else, loop), fungsi, dan array/list.

Ketika belajar pemrograman, saya cenderung menggunakan berbagai media pembelajaran, tergantung pada tujuan pembelajaran dan gaya belajar saya. Setiap media memiliki kekuatan dan kelebihan tersendiri, sehingga memilih media yang tepat sangat bergantung pada materi yang dipelajari dan kebutuhan individu. Tutorial youtube, Video tutorial sangat membantu untuk memahami konsep-konsep yang lebih abstrak atau kompleks, karena saya bisa melihat langsung bagaimana instruktur menulis kode dan menjelaskan langkah-langkahnya.",Visual
"Pengalaman belajar yang paling berkesan sering kali melibatkan momen di mana kita mendapatkan wawasan baru atau berhasil mengatasi tantangan yang sulit. Cara saya untuk memahami materi adalah dengan membaca atau mendengar dengan fokus, memecah materi menjadi bagian-bagian kecil, serta mencari pemahaman dasar. Metode yang biasanya saya pakai ada beberapa. Ada visual (dengan menggunakan diagram, peta konsep, atau gambar), pembelajaran aktif (belajar dengan praktik), serta teknik tanya jawab atau diskusi. Media yang saya gunakan pun ada beberapa. Saya biasanya menggunakan buku (baik buku cetak atau digital), video pembelajaran (YouTube atau Kursus Online), dan aplikasi interaktif (Quizlet, Duolingo, atau Khan Academy).",Visual
"Pengalaman belajar yang paling berkesan menurut saya adalah ketika ujian akhir kelas 9 dan ketika itu saya belajar sangat tekun hingga mendapatkan ranking pada akhir pembagian nilai dan saya merasa sangat senang sekali. Cara saya memahami materi adalah dengan mendengarkan dan memperhatikan penjelasan serta menganalisis materinya hingga paham. Strategi pembelajaran yang saya gunakan adalah dengan menonton video materi pembelajaran dan mendengarkan sampai saya paham. Jika saya sedang mengerjakan tugas, saya menggunakan metode mendengarkan musik. Media yang saya sering gunakan ketika belajar adalah Youtube, karena saya bisa memahami materi. Karena mendengarkan penjelasan dari video-video Youtube, saya merasa dapat lebih bisa memahami materi dengan menonton.",Auditory
"Pengalaman belajar yang berkesan buat saya adalah sambil mendengarkan musik. Yang saya rasakan adalah pikiran menjadi lebih rileks dan membuat fokus belajar. Saya memahami materi dengan cara membaca buku dan mencari artikel di internet. Strategi belajar yang biasanya saya terapkan adalah dengan menonton video, karena lebih mudah dipahami. Media yang sering saya gunakan adalah handphone dan buku. Menggunakan media handphone membuat saya lebih mudah untuk mencari materi secara detail, sedangkan media buku memudahkan saya untuk memahami materi dengan penjelasan yang singkat.",Visual
"Pengalaman belajar dengan menggunakan komputer untuk pertama kali di SD merupakan pengalaman paling berkesan untuk saya karena sejak saat itu saya menjadi suka mempelajari segala hal tentang komputer. Saat itu saya masih belajar menggambar di komputer dengan software yang cukup mudah untuk dipahami, perasaan saya pada waktu itu senang dan sedikit bingung.

Saya dapat memahami materi dengan memperhatikan penjelasan guru dan mengulangi penjelasan tersebut beberapa kali sehingga saya paham dengan sendirinya. Langkah-langkah yang saya lakukan untuk mencapai pemahaman tersebut yaitu dengan mengulangi materi yang diberikan oleh guru atau pengajar sehingga saya akan paham dengan materi yang disampaikan.

Untuk metode pembelajaran yang saya gunakan biasanya saya belajar sambil mendengarkan musik dan mencari tempat yang cukup sepi atau tenang seperti di kamar atau perpustakaan sehingga saya tidak terganggu dengan suara berisik. Menurut saya dengan metode tersebut lebih mudah untuk memahami suatu materi. Musik yang membuat tenang juga berpengaruh pada kualitas belajar kita.

Untuk media saya lebih memilih menggunakan buku dari pada menggunakan gadget karena dengan buku kita bisa mencatat kembali apa yang telah disampaikan oleh guru atau pengajar sedangkan saat menggunakan gadget cenderung untuk mencatat kembali materi yang disampaikan. Alasan saya menggunakan media tersebut karena lebih mudah untuk memahami materi.",Read/Write
