Kalimat,Tipe
1.Pengalaman:Gaya belajar yang berpengalaman adalah saat saya belajar sendiri dan dalam kondisi emosi yang baik bukan buruk saya rasa itu juga sudah cukup nyaman bagi saya pengalaman belajar yang penting adalah ada pendingin ruangan                                                                 2.cara memahami materi:saya bisa paham materi karena saya melihat guru menulis langkah langkah materi di papan tulis serta dari pendengaran yang menarik dan menulis dalam bentuk handphone kadang  buku tulis  jika tidak paham saya bisa searchingai yang teknologinya mampu lebih dari pencarian google dan penjelasan rincinya                                                                        3.strategi pembelajaran:strategi pembelajaran yang saya gunakan adalah  melihat dari langkah langkah untuk memahami suatu materi audio untuk mendengar serta tanya penjelasan ai                                                                                                                                                               4.media:saya lebih suka pakai media internet yang penjelasannya tertera disana untuk merangkum bisa tanya yang ahli atau bertanya dengan  gemini                                                                                               saya juga suka kalau dengan video asal saat sendirian dirumah ,Visual
"1. Yang paling berkesan saat saya belajar android studio karena itu adalah pengalaman yang baru bagi saya karena sebelumnya saya hanya belajar website, pusing karena eror dan materi yang tidak kompleks
2. Mendengarkan penyampaian materi dari pembimbing, jika masih belum paham melihat materi dari internet dan mempraktikanya
3.liat pahami praktek, karena saya dengan begitu saya akan paham dan bisa memecahkan masalah
4. Visual dan Audio. Karna lebih mudah untuk dipahami",Kinesthetic
"1.Pengalaman Belajar yang paling berkesan adalah ketika saya dapat memahami dan mempraktekkan apa yang diajari oleh guru saya merasa bahagia dan semangat.
2.Cara Memahami materi bukanlah sekadar membaca atau menghafal, melainkan proses aktif mengkoneksikan informasi dengan konteks yang lebih luas. Langkah Pertama Saya Mencoba konsep materi tersubut, kedua saya mulai berdiskusi dengan guru atau teman , ketiga saya mencoba mempraktekkan materi tersebut dan belajar dari kesalahan 
3.Strategi pembelajaran modern menuntut fleksibilitas dan keragaman metode. Metode pembelajaran yang paling efektif adalah yang mampu mengakomodasi gaya belajar individual, menggabungkan pendekatan teoritis dengan praktik langsung. Metode pembelajaran berbasis projek
4.Media yang Saya sukai adalah dengan media video dan audio karena dengan melihat dan mendengar saya dapat memahami materi yang disampaikan.",Kinesthetic
"Pengalaman belajar yang paling berkesan menurut saya adalah saat pemateri menyampaikan dengan semangat, ceria dan ramah terhadap audiens. itu lebih berkesan menurut saya karena materi yang disampaikan jadi lebih mudah dimengerti dan tidak membuat bosan saya saat mendengarkannya atau menyimaknya.

Saya memahami materi dengan mencari pembahasan materi tersebut di youtube dengan penjelasan yang tidak rumit, dan dengan durasi video yang tidak terlalu panjang. Saya lebih mudah memahami dengan mendengarkan penjelasan dan contoh langsung dari materi yang disampaikan.

Metode yang sering saya gunakan hanya sederhana saja. Pertama mencari video pembahasan tentang materi tersebut di Youtube lalu jika sudah mulai paham mulai mencari soal soal di internet dan saya coba untuk mengerjakan soal soal itu sendiri.

Saya sering sekali menggunakan Youtube ketika belajar sesuatu. Melihat video video pembahasan di Youtube menurut saya lebih mudah dipahami karena penjelasannya tidak terlalu panjang dan memiliki contoh soal walau soal yang tidak terlalu susah, itu sangat membantu saya ketika belajar.",Auditory
"pengalaman belajar saya yang paling berkesanadalah mempelajari pemrograman dan perasaan saya saat itu senang

cara memahami materi saya yaitu dengan praktek 

strategi pembelajaran saya menggunakan metode praktek atau projek yang 

media pembelajaran yang saya sukai visual",Kinesthetic
"Pengalaman belajar yang paling berkesan bagi saya adalah ketika sedang membuat projek untuk ujian akhir semester. Yang terjadi saat itu adalah teman teman saya sedang pusing karena susah sekali projek nya. Yang saya rasakan saat itu adalah kepusingan dalam mendevelop sebuah aplikasi absensi.

Saya dapat memahami materi dengan cara mepraktekannya secara langsung. langkah-langkahnya yaitu dengan cara mempraktekannya secara langsung, contoh saya sedang melihat cara membuat website sederhana di Youtube dan saya langsung mempraktekannya dan mengubah sedikit kode untuk bisa mengeksplor.

Strategi yang saya pakai yaitu dengan cara mempraktekannya secara langsung. Mengapa saya memilih metode ini, karena metode ini membuat saya lebih mudah memahami setiap materi yang saya dapatkan

Media yang sering saya gunakan untuk belajar yaitu Media video seperti Youtube, karena lebih mudah dipahami.",Kinesthetic
"Pengalaman Belajar yang Berkesan
Pengalaman belajar yang paling berkesan bagi saya adalah saat pertama kali berhasil memahami konsep matematika yang sulit, yaitu integral. Awalnya, saya merasa frustasi karena meskipun telah mencoba memahami dari buku dan catatan guru, saya tetap tidak mengerti. Namun, ketika guru memberikan tugas kelompok, teman-teman saya membantu menjelaskan konsep tersebut dengan cara yang lebih sederhana dan relevan dengan kehidupan sehari-hari. Saat itu, saya merasakan rasa puas yang luar biasa karena akhirnya saya berhasil menyelesaikan soal yang sebelumnya terasa mustahil.  


Cara Memahami Materi
Untuk memahami materi yang sulit, saya biasanya memulai dengan membaca dan memahami teori dasar dari buku atau catatan. Setelah itu, saya mencoba mengerjakan soal-soal sederhana terlebih dahulu untuk memastikan bahwa saya memahami konsep dasar. Jika menemui kesulitan, saya bertanya kepada teman atau guru untuk mendapatkan penjelasan tambahan. Selain itu, saya juga mencari video pembelajaran di internet untuk melihat cara lain dalam menjelaskan konsep yang sama. Pendekatan ini membantu saya melihat suatu materi dari berbagai sudut pandang.  

Strategi Pembelajaran
Salah satu strategi pembelajaran yang sering saya gunakan adalah metode *mind mapping* dan praktik soal. Saya membuat peta konsep untuk menyusun materi dalam bentuk visual sehingga lebih mudah diingat. Setelah itu, saya mencoba mengerjakan berbagai macam soal untuk menguji pemahaman saya. Metode ini saya pilih karena saya merasa lebih mudah mengingat sesuatu jika dibuat dalam bentuk gambar atau diagram, dan praktik soal membantu saya mengaplikasikan teori yang telah dipelajari.  

Media yang Digunakan
Media yang paling sering saya gunakan adalah video pembelajaran di YouTube dan aplikasi belajar seperti Ruangguru. Saya suka menggunakan media ini karena penjelasannya lebih interaktif, sering disertai dengan animasi, dan memberikan contoh soal yang langsung dibahas. Selain itu, saya juga menggunakan aplikasi seperti Quizizz untuk belajar sambil bermain kuis, yang membuat proses belajar terasa lebih menyenangkan. Media digital ini sangat membantu saya dalam memahami materi yang sebelumnya sulit dipahami hanya dengan membaca buku.",Visual
"pengalaman belajar saya yang paling berkesan itu membuat wes karena di situ saya pertama kali mengenal bahasa pemrograman.Selain itu yang paling berkesan adalah pengalaman belajar ujian tulis saat masih duduk di bangku SMP karena pada saat itu saya belajar pagi,siang,malam karena itu juga Ujian terakhir sebelum saya masuk SMK dengan kurikulum merdeka yang tanpa ujian tulis.

langkah langkah atau pendekatan yang saya lakukan adalah dengan membaca terlebih dahulu materi itu.jika dengan membaca materi masih belum paham saya akan bertanya ke teman,guru untuk menjelaskan ke saya dengan jelas.Selain itu saya juga akan mencari di internet untuk memahami sebuah materi 

teknik yang saya gunakan untuk memahami materi yaitu dengan membaca materi terlebih dahulu atau melihat sebuah video materi sampai paham.Lalu jika materi itu sudah saya pahami saya akan menulis kan materi itu di buku tulis atau buku catatan agar saya lebih mudah mencari materi itu dan saya cepat untuk menghafal dan membaca materi itu.

media yang saya sukai  atau paling sering digunakan untuk belajar yaitu buku terlebih dahulu jika buku itu tidak mendukung saya akan menggunakan handphone dengan melihat video atau mencari di internet jika menggunakan keduanya tidak bisa juga saya bertanya ke guru agar lebih mudah saya terima dan saya pahami",Read/Write
"1. Pengalaman belajar yang paling berkesan ketika belajar bersama teman saat membuat aplikasi. kami saling bertukar pendapat. walaupun pendapat kami berbeda tetapi kami tetap merhargai satu sama lain dan mengambil jalan tengah bersama. disitulah kami menemukan ilmu baru dari sebuah masalah dan kami jadikan pengalaman.

2. Saya dapat memahami materi yang telah Anda pelajari dengan cara mencari tahu hal tersebut di internet. dan saya juga bertanya kepada orang yang lebih mengerti akan hal tersebut. 

3. Metode yang saya gunakan untuk memahami materi adalah pengulangan dan pemahaman. Karena dengan hal tersebut saya tidak perlu menghafalkan karna saya sudah paham dan hal tersebut tertanam dalam ingatan.

4. Media yang paling saya sukai atau yang paling sering saya gunakan ketika belajar adalah youtube, karena youtube merupakan media belajar terlengkap terdapat suara, petunjuk, visual sehigga saya mudah memahaminya berbeda jika hanya terdapat teks saja.",Visual
"Pengalaman belajar paling berkesan menurut saya adalah saat mengikuti uji coba atau praktik secara langsung bersama teman yang dipandu oleh guru. 

Saya bisa memahami materi dengan cara mempraktikkan nya dan menerapkan materi tersebut secara langsung. 

Metode yang saya gunakan untuk memahami materi adalah dengan menggunakan mind map. Dengan gambar dan kata kunci yang saling terhubung. Materi jadi lebih mudah diingat. 

Saya lebih sering belajar dengan membaca artikel dan menonton video. Alasannya, artikel memberikan informasi yang lebih terstruktur dan mendalam. Saya bisa membaca ulang bagian yang penting atau menandai poin-poin kunci. Selain itu, video bisa membuat materi lebih hidup dan mudah dipahami, terutama untuk konsep yang sulit. Dengan visualisasi, saya jadi lebih mudah membayangkan apa yang sedang dipelajari. ",Visual
"1.saya berkesan pada saat guru yang menjelaskan materi tidak kaku,ramah serta santai karena guru yang dekat dengan murid akan mempermudah penyampaian materi dan membuat nyaman antara guru dengan murid

2.saya memahami materi dengan cara mendengarkan guru yang menjelaskan materi setelah itu saya akan mencoba sendiri dan kalau sudah tidak tahu saya akan bertanya kepada teman teman yang sudah tau

3.saya memahami materi dengan cara memperhatikan saat guru menjelaskan dan memperhatikan saat guru mempraktekkan dan kalau masih tidak tahu saya akan bertanya kepada teman teman

4.saya lebih sering menggunakan google dan sebagainya karena lebih menjelaskan dengan jelas apa yang ingin saya ketahui dan mudah untuk mencari apa yang ingin saya ketahui ",Auditory
"Sebagai pelajar Informatika, saya sering merasa kewalahan dengan banyaknya hal baru yang harus dipelajari, mulai dari bahasa pemrograman hingga algoritma. Awalnya, banyak materi terasa sulit, tetapi pengalaman mengerjakan proyek aplikasi bersama teman-teman sejurusan memberi saya banyak pelajaran. Kami saling membantu dan belajar bersama untuk menyelesaikan masalah, yang membuat saya lebih paham dengan konsep-konsep sulit.

Untuk mengatasi kesulitan, saya mulai fokus pada praktik. Setiap kali belajar teori baru, saya langsung mencoba menulis kode atau membuat proyek kecil. Selain itu, saya menemukan bahwa media belajar yang efisien seperti platform belajar online (seperti Coursera, Udemy, dan YouTube) sangat membantu. Video tutorial dan kursus interaktif memberikan penjelasan yang lebih mudah dipahami, terutama untuk materi yang kompleks. Saya juga sering bergabung dalam forum atau grup diskusi di GitHub atau Stack Overflow, di mana saya bisa belajar dari pengalaman orang lain.

Dengan strategi ini, meski penuh tantangan, saya merasa lebih siap untuk menghadapi dunia teknologi, dengan pemahaman yang lebih dalam tentang cara teknologi bekerja dan cara terus berkembang.",Kinesthetic
"Pengalaman belajar paling berkesan adalah pada saat covid 19, saat itu pembelajaran daring dan kita harus mempelajari materi dari guru secara mandiri dari rumah dan hanya mengandalkan google untuk memahami materi yang sulit dari guru

Cara memahami Materi dengan cara menulis ringkasan materi dan membacanya atau melihat video video dari youtube untuk referensi dari materi materi yang sulit dan bertanya kepada teman apabali belum paham

untuk memahami materi metode strategi saya adalah melihat video dan membaca materi dengan cermat, dan terus di ulang ulang agar paham dengan materi yang saya baca

media yang saya gunakan adalah google karena di google saya dapat mencari informasi informasi yang saya butuhkan mengenai materi materi yang saya kurang paham   ",Read/Write
"1. Pengalaman belajar paling berkesan bagi saya adalah.....Tidak ada. 

2. Cara memahami materi yang di sampaikan dengan melihat progress teman, karena jika tidak melihat langsung cara melakukannya dan hanya bermodalkan penjelasan kata-kata saya sulit memahaminya, walau terkadang ada contoh dari pembimbing akan tetapi penjelasan nya terlalu cepat. 

3. Metode yang saya gunakan adalah dengan mempraktikkan nya dan mencobanya sendiri, karena jika tidak mempraktikkan nya sendiri saya tidak bisa memahami materi yang di berikan. 

4. YouTube, TikTok, Pinterest, Instagram

5. Sigma Mewing Skibidi🤓",Kinesthetic
"cara belajar paling berkesan menurut saya adalah saat melakukan uji coba / praktik secara langsung menggunakan alat peraga dan sebelumnya telah diberikan intruksi lengkap untuk melakukannya. yang dirasakan sangat menyenangkan karena dapat melakukan secara langsung daripada hanya membaca dan melihat, selain itu juga dapat langsung menjawab rasa penasaran yang muncul. 

dengan praktik langsung, selain melakukan praktik langsung, untuk mencapai pemahaman materi yang telah dipelajari sebelumnya, terkadang butuh seseorang untuk bertanya. pada saat itu, setiap ilmu pengetahuan yang saya tau akan keluar, dan jika saya merasa ada yang kurang saya akan mencari tambahan ilmu pengetahuan di internet. 

teknik 3P. Pelajari, Pahami, dan Praktik. teknik 3P itu sangat menguntungkan bagi saya, karena dengan mempelajari cara melakukan, kemudian memahami setiap cara untuk melakukannya, setelah itu mempraktikkan apa yang dipahami, akan menambah pengalaman dan lebih cepat untuk menguasai materi yang sedang dipelajari.

media gambar yang berisi langkah² yang lengkap serta keterangan/deskripsi berupa kalimat. karena dengan begitu tidak perlu membuang banyak waktu untuk memahami. ",Kinesthetic
"Pengalaman belajar yang menurut saya berkesan adalah ketika saya membuat web atau aplikasi yang baru dipelajari. Itu adalah pengalaman yang berkesan karena dapat mempelajari hal baru, dan ketika tidak paham mengenai hal tsb, saya akan bertanya kepada teman yang sekiranya tahu masalah yang saya hadapi. Dan itu adalah pengalaman belajar yang menyenangkan.

Saya akan mudah memahami materi dengan cara melihat tutorial dan langkah-langkahnya.. Sebelum itu, saya akan melihat dulu apa yang akan disampaikan di materi, kemudian saya akan mempertimbangkan apakah saya bisa dengan mudah memahami materi tsb.

Strategi pembelajaran yang saya gunakan untuk memahami materi adalah dengan cara Strategi Pembelajaran Berbasis Projek. Saya memilih strategi tsb karena saya akan lebih mudah memahami projek yang dibuat di materi tsb.

Media yang paling saya sukai ketika belajar berupa media gambar dan juga media audiovisual. Saya memilih dua media itu karena saya akan lebih mudah memahami sebuah materi dengan kedua media belajar tsb.

Sekian Terimakasih 😁",Kinesthetic
"Pengalaman saya saat belajar sangat banyak sekali dimulai dari saya yang hanya ingin memasuki jurusan pplg ini hanya karena ingin mengerti cara menjalankan komputer dengan benar.

Saya kira jurusan ini tidak terlalu sulit ternyata sangatlah sulit bagi saya untuk memahami semua materi"" di jurusan ini, dari situlah saya mamiliki cara untuk memahami materi dengan bertanya tanya kepada guru saya dan teman teman saya yang paham tentang materi tersebut.

Saya juga memiliki metode belajar yaitu ketika diberikan tugas saya akan menunggu teman saya untuk mengerjakan terlebih dahulu, lalu saya akan melihat hasilnya dan mencobanya dengan bertanya"" apa saja elemen"" nya dan saya akan mengingat elemen"" tersebut dan menggunakan nya untuk belajar sendiri.

Saya menyukai media pembelajaran yang berbasis ilustrasi gambar yang menarik dan enak di pandang dengan mata,dan saya juga suka dengan menggunakan video juga.


",Visual
"saya terkesan saat materi yang saya pelajari dengan dibantu ibu dulu saat persiapan untuk try out SD, karena dengan metode pembelajaran seperti itu benar benar membuat peringkat saya meningkat jauh lebih pesat. dari yang awalnya saya di luar 10 besar, tiba tiba berada di peringkat 10, kemudian langsung di peringkat 5. namun sangat disayangkan sekali, karena try out ke 3 ditiadakan karena covid pada bulan maret 2020.

cara pemahaman materi saya lebih ke membacanya berulang ulang sampai paham, atau mungkin diimbangi dengan mempraktekkannya secara langsung. jika ada kesulitan, saya akan bertanya atau mencari informasi di internet, dan merangkai kembali semua hal yang saya temukan untuk memaksimalkan pemahaman.

strategi pembelajaran saya itu berubah ubah, kadang saya nyaman dan dapat fokus belajar jika berada di tempat sepi atau tidak ada yang mengganggu. gangguan gangguan kecil dapat mengalihkan konsentrasi, fokus saya jadi terganggu, makanya saya sedikit kesulitan jika belajar di rumah. walaupun saya menyukai tempat yang sunyi untuk belajar, saya tetap suka jika berada di sekitar orang orang dengan beragam tingkah lakunya, entah berisik ataupun tidak, saya tidak merasa terganggu, karena memang mereka tidak mengganggu saya. di setiap pembelajaran saya, saya suka jika sambil mendengarkan musik, karena itu dapat mengurangi stress karena pembelajaran.

Media yang paling sering saya gunakan untuk pembelajaran sesuai jurusan itu seperti perangkat keras laptop, komputer, hp. namun jika pembelajaran umum, saya mempelajarinya lewat bacaan, bukan bacaan buku pelajaran, karena saya lebih suka membaca novel, komik, dan juga medianya memang dapat berupa buku fisik ataupun ebook. media lainnya tetap berupa internet, atau bisa di bilang film, game, atau aplikasi belajar bahasa lain (seperti duolingo).",Read/Write
"Pengalam untuk sekarang mungkin belum ada karena saya mengambil jurusan pplg ini bukan kemauan saya sendiri tapi dari orang tua, tapi saya juga akan berusaha agar bisa memahami jurusan ini.

Cara memahami materi saya lebih suka untuk melihat terlebih dahulu agar apa yang saya kerjakan tidak salah / berdiskusi dengan teman.

Untuk memahami materi, saya sering menggunakan metode aktif seperti diskusi kelompok, pemecahan masalah, atau membuat catatan rangkuman. Metode ini memungkinkan saya untuk lebih terlibat dengan materi, berpikir kritis, dan menghubungkan konsep-konsep baru dengan pengetahuan yang sudah ada.

Media yang paling sering saya gunakan ketika belajar adalah aplikasi pembelajaran digital seperti video pembelajaran, e-book, atau platform pembelajaran daring. Saya memilih media ini karena saya dapat belajar dengan cara yang lebih fleksibel, di mana saya bisa mengakses materi kapan saja dan di mana saja.",Kinesthetic
"1. Pengalaman Belajar yang Berkesan
Pengalaman belajar yang paling berkesan adalah ketika pertama kali mempelajari pemrograman di kelas 10. Saat itu, saya diminta membuat program penghitungan suara sederhana menggunakan Java. Awalnya sulit, tetapi dengan bantuan guru dan teman, saya berhasil menyelesaikannya. Perasaan bangga ketika program berjalan sukses membuat saya semakin termotivasi mendalami pemrograman.
2. Cara Memahami Materi
Untuk memahami materi, saya memulainya dengan membaca panduan dasar, mencari contoh kasus nyata, lalu mempraktikkannya. Saya juga berdiskusi dengan teman atau guru jika ada hal yang sulit dipahami. Langkah-langkah ini membantu saya memahami konsep secara teori dan praktik.
3. Strategi Pembelajaran
Strategi yang saya gunakan adalah belajar bertahap dan mengajarkan materi kepada teman. Dengan membagi materi menjadi bagian kecil dan mencoba menjelaskan kepada orang lain, saya lebih mudah mengingat dan memahami konsep secara mendalam.
4. Media yang Digunakan
Saya sering menggunakan video tutorial di YouTube. Media ini membantu karena penjelasannya visual dan langsung disertai praktik, membuat proses belajar menjadi lebih interaktif dan mudah dipahami.",Kinesthetic
"1. Pengalaman belajar yang paling berkesan adalah ....Tidak Ada.Tidak Ada.

2. Cara memahami materi : dengan melihat progres teman dan bertanya kepada teman yang sudah paham.Karena jika bertanya dan melihat hasil yang sudah benar dan bertanya maka akan lebih mudah memahami materi  yang disampaikan.

3. Strategi pembelajaran saya adalah mnelihat dan mempraktikkan, karena dengan begitu saya bisa lebih mudah memahami materi yang disampaikan.

4. Media : youtube, menulis, dan melakukan. :)",Kinesthetic
"pengalaman belajar yang paling mengesankan bagi saya adalah  belajar mengenai perangkat komputer dan  sofware karena saya dapat menetahui halhal baru yang menarik

saya memahami materi dengan cara  mencari referensi dari internet, mengualang materi terus menerus dan juga sering latihan/mencoba materi

metode  yang saya gunakan  belajar kelompok dan juga belajar dengan praktek langsung
karena dengan  metode tersebut saya lebih cepat memahami materi

media yangsaya gunakan adalah vidio dan juga web web edukasi karena mudah dipahami dan juga bisa diakses dimana saja dan juga  memberi penjelasan  visual dan audio yang menarik dan muadah dipahami

",Kinesthetic
"pengalaman belajar yang paling berkesan bagi saya adalah dengan cara dipandu oleh guru mapel dan dengan diberi arahan atau instruksi yang mudah dimengerti, dengan itu saya lebih mudah dalam mempahami materi yang di ajarkan olehnya.
Langkah langkah yang saya lakukan untuk mencapai pemahaman tersebut adalah dengan cara menerapkan/mempraktekannya secara langsung dan mempelajari ulang materi yang sudah diajarkan oleh guru di sekolah.
Teknik yang saya gunakan untuk memahami suatu materi adalah dengan teknik Pomodoro (Belajar dengan Interval Waktu) karena, teknik Pomodoro sangat cocok untuk meningkatkan fokus dan produktivitas yang saya lakukan terutama jika saya mudah merasa lelah atau kehilangan konsentrasi saat belajar. Dengan membagi waktu belajar menjadi interval yang singkat agar tidak mudah jenuh.
media yang saya sukai ketika belajar adalah media dalam bentuk video, gambar dan teks yang berisi tentang suatu materi yang lebih mudah dipahami.",Visual
"Saat Jam menunjukkan pukul 22.00 WIB merupakan waktu yang paling pas untuk belajar. Menurutku, jam-jam malam penuh dengan ketenangan, dan ketenangan memudahkan proses masuknya materi ke dalam memori seluler dalam otak. Selain itu juga tidak ada yang bisa mengganggu dan membuyarkan konsentrasi pada saat belajar.

Menulis rangkuman materi ataupun kisi-kisi soal dengan tampilan yang menarik dan mudah dipahami. Hal tersebut akan kulakukan h-1 pekan sebelum ujian. Dan itu cukup berguna bagiku yang lebih suka menulis dari pada hanya menghafaalkan materi saja.

Aku lebih suka menyiapkan mood terlebih dahulu sebelum belajar. Biasanya dengan menggambar atau mendengarkan musik kesukaan. Setelah mood sudah membaik aku akan mengonfirmasi tugas-tugas sekolah apa yang harus dikerjakan. Lalu aku akan memilih tugas yang menurutku jawabannya paling banyak dan pasti menguras waktu. Disaat aku sudah mulai merasa jenuh,  bisanya aku akan beristirahat terlebih dahulu, bisa ngemil, menonton anime, anatupun bermain game. AUntuk membantuku memahami materi, bisanya aku akan membuat ringkasan materi dengan tampilan yang menarik dan menggunakan bahasa yang mudah untuk kupahami.

Kertas. Aku lebih menyukai menggunakan kertas dari pada leptop ataupun tablet untuk belajar. Kerena menurutku, jika menggunakan kertas aku bisa memberikan jejak memori pada otak padaa saat menulis materi ataupun mengerjakan tugas. Selain itu, kertas bisa disimpan dan sewaktu-waktu bisa dilihat kembali tidak takut terhapus.",Read/Write
"1.Pewayangan adalah seni pertunjukan tradisional Jawa yang menggunakan wayang kulit atau wayang golek. Cerita yang ditampilkan sering diambil dari epik Ramayana dan Mahabharata, mengandung nilai-nilai moral dan filosofi kehidupan. Dalang menggerakkan wayang sambil mengisahkan dialog, diiringi musik gamelan yang menambah suasana. Pertunjukan ini sering diadakan dalam acara adat dan berfungsi sebagai media pendidikan, menyampaikan pesan moral tentang kebaikan dan hubungan antar manusia. Pewayangan menjadi bagian penting dari identitas budaya Jawa yang terus dilestarikan.
2.Melalui membaca ulang tentang materi yang telah di terima
3.Melihat vidio,mendengarkan tutorial,dan langsung mempraktektan
4.vidio dan audio,karena menurut saya mudah dimengerti",Visual
" Pengalaman belajar yang paling mengesankan bagi saya saat praktek mengkrimping dalam mata pelajaran yang diampu oleh pak gusmar saya mendapatkan pengalaman baru saat melakukan praktek tersebut yang saya rasakan senang karena sangat asik dalam melaksanakan praktek.

 Untuk memahami materi, saya membaca secara keseluruhan agar dapat mengerti materi yang ada, kemudian meringkas poin poin yang penting. Belajar secara aktif sangat penting, misalnya dengan menjelaskan kembali materi dengan kata-kata sendiri atau berdiskusi dengan orang lain. Latihan, seperti mengerjakan soal atau menerapkan konsep, menambahkan pemahaman. 

 Saya belajar menggunakan metode mendengar dan melihat karena dengan metode ini saya gampang memahami materi yang di sampaikan oleh pembawa materi atau materi yang saya cari.

 Metode belajar sayng saya gunakan bisanya mengunakan internet karena mengunakan internet sayang gampang dan lebih cepat mencari meteri di bandingkan mencari materi di buku.",Kinesthetic
"Pengalaman saya saat saya sedang memberi event pada sebuah game dan menjadi error.Beruntung saya dibantu teman-teman saya dan berhasil memperbaiki game saya. 

Cara saya memahami materi adalah dengan bertanya kepada teman yang sudah paham dan meminta saran untuk belajar. Sehingga saya mampu memahami berbagai jenis materi. 

Saya akan mengulang kembali materi yang sudah diajarkan. Dan akan mempraktikkannya di rumah. 

Saya paling suka menggunakan media laptop. Karena saya dapat sambil mendengarkan musik dan menonton video. ",Kinesthetic
"Pengalaman belajar saya adalah saatmelakukan praktek langsung sambil di beri penjelasan lebih menarik dari pada di beri penjelasan dan tugas saja

Cara memahami materi saya mirip dengan pengalaman belajar namun jika saya tidak tertarik pelajaran tersebut saya lebih sulit memahami nya karena tidak minat  dan jika guru nya menjelaskan dengan santai dan rinci dengan praktek langsung lebih menyenangkan cara memahami nya pun tergantung niat 

Strategi pembelajaran yg paling menarik adalah self learning dan structured learning saya imbangkan karena nyaman

Media yg sering saya gunakan adalah
Aplikasi ai  yg dapat membantu pekerjaan saya dan alat tulis,buku
Sal
",Kinesthetic
" Pengalaman belajar yang paling berkesan saya adalah ketika saat perkerjaan praktek dan berkelompok dengan teman teman
 Cara saya agar dapat mudah memahami materi saat dijelaskannya bersama video dan ada game game kecilnya 
  Tekniknya dengan melihatkan video dan menjelaskannya karena saya sangat suka memahami video dan mudah dipahami
   Media gambar atau video karena saya suka memahami gambar dan video dan mudah masuk ke otak ",Visual
"  dismk ini aku belajar matematika dengan mudah bgt ngerti nya gampang bgt bisanya. gurunya santai bgt, klo gabisa sabar ngajari, caranya nerangin santai, gatau bisa gampang bgt masuknya.
  
  aku lebih paham lebih ngerti kalo diajarin sm orang, bisa tanya' langsung, nyoba langsung. daripada ngeliat video karna menurutku bosenin bgt. atau kadang lebih ngeliat catetan aja buat nginget', liat contoh' masalah yg sama.

  aku milih metode diterangin. karena menurutku lebih jelas, lebih paham aja. tergantung caranya juga nerangin, kadang beberapa guru materinya gabisa masuk di akuu, gatau kenapa. tapi beberapa guru yg ngajar nya santai, suasananya santai bisa jadi lebih masuk gitu.

  aku lebih suka gambar pake pensil sm kertas atau desain' dicanva pake laptop. nulis juga suka, sm dihias' cuma gasuka klo banya'.",Auditory
"     Pengalaman paling berkesan saat saya belajar adalah ketika saya bisa membuat game tanpa campur tangan orang lain, meski saya hanya memiliki pengetahuan - pengetahuan dasar tentang pembuat game, tapi project game itu bisa selesai, awalnya sih memang sulit karna banyak hal yang sebelumnya saya tidak tahu namun saya mencoba melihat banyak materi di online akhirnya saya bisa menyelesaikannya
     Untuk memahami materi yang saya pelajari, saya biasanya memulai dengan memahami terlebih dahulu konsep yang ingin saya buat, lalu saya mencoba mencarinya terlebih dahulu video video yang berkaitan dengan konsep tersebut, bila tidak ada video yang memiliki konsep yang saya ingin kan, saya biasanya melakukan percobaan - percobaan berdasarkan logika saya sendiri, apa bila masih tidak berhasil biasanya saya bertanya di forum forum tentang materi/konsep yang saya maksud tersebut.
     Startegi belajar saya dengan cara pembilahan bagian bagian proyek, lalu saya mengerjakaan terlebih dahulu yang mudah mudah jika sudah selesai bagian yang sulit, dan jika saya mengalami masalah saya biasanya mencoba coba terlebih dahulu 10 - 15 menit jika masih belum terpecahkan biasanya sata tinggal tiduran sambil mencari caranya di internet.
     Media yang sering saya gunakan untuk mencari cara penyelesaian adalah video tutorial di youtube, dan forum forum seperti reedit dan lain lain di internat, ",Kinesthetic
"Pengalaman belajar yang paling berkesan adalah ketika pemberi materi menjelaskan keseluruhan materi secara jelas dan ada sesi untuk kita bertanya tentang materi yang di jelaskan jika kita belum terlalu jelas.

Cara saya memahami materi adalah dengan mendengarkan penjelasan yang sudah dijelaskan dan cara mencapai pemahaman tersebut dengan mempelajari nya kembali dan bertanya kepada ahli materi jika ada yang belum di pahami.

Saya biasa melakukan pengulangan dari materi yang sudah saya dapat dan sambil mendengarkan musik dapat membuat lebih fokus untuk mempelajari materi tersebut,
saya memilih metode ini karna saya rasa ini efektif untuk saya lebih memahami materi yang sudah di berikan.

media yang saya sering gunakan adalah laptop kalau tidak hp, karena lebih praktis dan simple dalam memahami materi yang sudah di berikan.",Auditory
